Number,Rk,Fed,Title,Username,Name,Rating,RND1,RND2,RND3,RND4,RND5,RND6,RND7,RND8,RND9,RND10,RND11,Score,Buchholz Cut 1,Buchholz,Sonneborn-Berger,Direct encounter,The greater number of wins including forfeits,Number of wins with Black pieces,AROC 1

344,18,DEU,GM,Msb2,Matthias Bluebaum,3026,W410W,W439B,W109W,W26W,L45B,W118W,L21B,W77B,L74W,U--,U--,6,26
345,30,INT,FM,aa175,,2579,U--,W143W,W430B,W425W,L352W,W70B,W53W,W353W,L24B,L72B,U--,6,25.5
346,271,BOL,FM,Fisher_TheGalactic,Roberto James,2682,L13B,L449W,W338B,W267W,L149W,W228B,L66B,W409W,W189B,W198B,L76W,6,19.5
347,120,BIH,GM,Kiborg95,Denis Kadric,2776,W223W,W262B,W15W,L25W,D377B,W152W,W361B,L341W,U--,U--,U--,5.5,21.25
348,112,PHL,FM,babyking1205,Alekhine Nouri,2682,W153W,W292B,L341W,W364B,W391W,D25W,L28B,W361W,L36B,U--,U--,5.5,20.75
349,142,CYP,FM,sofaceindisguise,,2676,D503B,W363W,W451W,L19B,W188W,W109W,W359B,L25B,L12W,U--,U--,5.5,19.25
350,161,ARG,CM,GAZZAN_3000,,2600,W186W,W355B,L359B,W402W,W392W,L15B,W143B,L13W,L115B,D162W,U--,5.5,20
351,285,ESP,IM,guillembaches,Guillermo Baches,2415,L12B,W332W,W149W,L151B,L60B,D150W,W220B,L84W,W275B,W366W,U--,5.5,14.75
352,62,USA,IM,Tactrics,Aaron Grabinsky,2858,L136B,W419W,W107B,W173W,W345B,W6W,L9W,L57B,U--,U--,U--,5,20
353,77,DEU,GM,Alexander_Donchenko,Alexander Donchenko,2863,W140W,W308B,W33W,W377W,L14B,L355B,W98W,L345B,U--,U--,U--,5,17
354,58,ARM,IM,OhanyanEminChess,Emin Ohanyan,2803,W518B,W362W,W127B,L82B,W46W,L75B,W357W,L64B,U--,U--,U--,5,16
355,25,USA,IM,Mykola-Bortnyk,Mykola Bortnyk,3002,W509B,L350W,W172B,W164W,W398B,W353W,L26B,L48W,U--,U--,U--,5,15.5
356,127,FRA,GM,cassoulet,Jonathan Dourérassou,2720,D199B,W502W,W166W,W413B,L83W,W377W,L12B,D33B,U--,U--,U--,5,15
357,187,AZE,FM,Suleyman_Chess06,Suleyman Suleymanlı,2633,W254W,W4B,W70B,W28W,L9W,L185B,L354B,W91W,L54W,U--,U--,5,22
358,164,RUS,CM,Makswolf200817,,2679,W150B,L3W,W476B,W262W,L37B,W111W,W368W,L45B,L118B,L147W,U--,5,17.5
359,63,HUN,GM,MrTattaglia,Adam Kozak,2974,W124W,W123B,W350W,D16W,W55B,L23W,L349W,U--,U--,U--,U--,4.5,17.25
360,82,UKR,GM,Cayse,Martyn Kravtsiv,2818,W225B,W482W,W5B,W10W,L39W,D44B,L11W,U--,U--,U--,U--,4.5,14.25
361,308,IRL,CM,shanemelaughcm,Shane Melaugh,2313,D413W,W56W,L93B,W120W,W101B,W106W,L347W,L348B,U--,U--,U--,4.5,18.25
362,197,KAZ,FM,Gerodot71,,2600,W275W,L354B,D455W,W221W,L59B,W92B,D106W,D94B,U--,U--,U--,4.5,11.25
363,373,USA,CM,BreatheChessAlways,Nitish Nathan,2353,D165W,L349B,L89B,W299W,L414B,W458B,W188W,W152W,U--,U--,U--,4.5,7.75
364,237,USA,NM,TheoSlade,Theodore Slade,2475,W434W,L396B,W296W,L348W,W431B,L68W,D389B,W150W,U--,U--,U--,4.5,6.75
365,257,INT,FM,Bilan_Danila,Danila Bilan,2570,L6B,W271W,W43B,D65B,L89W,W255W,W366B,L50W,L93W,L163B,U--,4.5,19
366,157,RUS,IM,Flawless_Fighter,Polina Shuvalova,2661,W484W,W42B,W403B,D376W,L35W,L87B,L365W,W384B,L145W,L351B,U--,4.5,15.25
367,19,RUS,GM,Sanan_Sjugirov,Sanan Sjugirov,2939,W337B,W486W,W87B,L45W,W63B,L26W,U--,U--,U--,U--,U--,4,7.5
368,60,IND,GM,Sethu0025,Sethuraman S.P,2800,W441B,W191W,W428W,L8B,W243B,L29W,L358B,U--,U--,U--,U--,4,11
369,181,IND,FM,MessiKingdom,,2569,W277W,L376W,D91B,W166W,D122B,L372W,W140W,L143B,U--,U--,U--,4,12
370,172,UKR,FM,Gentlejimmy7,Dmitryi K,2563,U--,W175B,W281W,L96B,W256B,D378W,D127B,L106B,U--,U--,U--,4,10.25
371,173,NOR,FM,jens1102,,2604,W338W,L44B,W155W,W389B,L118B,L115W,W214B,L130W,U--,U--,U--,4,9.5
372,387,PRY,WGM,Caisachess,Jennifer Perez Rodriguez,2396,L60B,W442W,W73B,L46B,W201W,W369B,L69W,L112B,L187W,U--,U--,4,14.5
373,283,ITA,FM,betta2004,,2435,L43B,W247W,L69B,W281W,W189W,W67B,L97B,L80W,L198W,L180B,U--,4,15
374,350,ROU,FM,tusplingher,,2414,L398W,L388B,W297B,L405W,W304B,W138B,W406W,L120B,L73W,L117W,U--,4,10.5
375,42,RUS,IM,Rud_Makarian,Rudik Makarian,2969,W414B,W432W,D106B,W128W,L343B,U--,U--,U--,U--,U--,U--,3.5,7.25
376,41,POL,IM,Kacparov,Kacper Drozdowski,2921,W196W,W369B,W66W,D366B,L19W,L93B,U--,U--,U--,U--,U--,3.5,9.75
377,26,PRY,GM,chito89,Axel Bachmann,2825,W152W,W467B,W72W,L353B,D347W,L356B,U--,U--,U--,U--,U--,3.5,8.25
378,116,PHL,IM,jakopogi,Michael Concio Jr.,2739,L469W,W167B,W142W,W435W,L3B,D370B,U--,U--,U--,U--,U--,3.5,5
379,248,ESP,FM,biostatistician,Daniel Taboas Rodriguez,2556,L82W,L484B,W150W,W443B,W72W,L48B,D217W,U--,U--,U--,U--,3.5,7.5
380,155,AZE,FM,Tiqr777,Zaur Bayramov,2517,D505W,W459B,L55B,W414W,W275W,L71B,L47B,U--,U--,U--,U--,3.5,6.75
380,245,ROU,FM,catalin009,Patrascu Catalin,2503,L466B,W495W,W244B,L63B,W261W,D127W,L101B,U--,U--,U--,U--,3.5,6.75
382,129,GEO,WGM,Meri-Arabidze,Meri Arabidze,2602,W174B,W121W,D35W,L83B,L270B,W156W,L173B,L142W,U--,U--,U--,3.5,12.25
383,123,GBR,GM,Ginger_GM,Simon Williams,2646,W143B,L389W,D414B,W458B,W158W,L31W,L232B,L166W,U--,U--,U--,3.5,10.25
384,297,ROU,CM,MVM2008,,2565,L403B,W274W,D189W,L298B,W459W,L198B,W275W,L366W,U--,U--,U--,3.5,7
385,293,RUS,WIM,annazero,Anna Golubova,2355,D56B,L413B,L456W,W505B,L257W,W460W,W255B,L159W,U--,U--,U--,3.5,6.75
385,300,POL,FM,Redzishchess,Michal Redzisz,2517,L26W,L259B,L265W,W498B,W267B,W293W,D99W,L201B,U--,U--,U--,3.5,6.75
387,176,POL,WGM,Sanyura,Aleksandra Maltsevskaya,2664,W517B,L10W,L140B,W489W,L197B,W287B,D135W,L176W,U--,U--,U--,3.5,5.75
388,1,USA,IM,annasargsyan_m,Anna M Sargsyan,2579,U--,W374W,W241B,L42B,U--,L283W,D175B,W261W,L221W,U--,U--,3.5,11.75
389,442,BRA,WFM,RamyresCoelho,Ramyres Coelho,2282,W194B,W383B,L39W,L371W,L162B,W441W,D364W,L103B,L157W,L224B,U--,3.5,12.75
390,410,POL,FM,yuki_chess123,zbigniew wieczorek,2155,L468W,L279B,L227W,W291B,L441B,D300W,W299B,L163B,W419W,L233B,U--,3.5,8.25
391,30,IRN,FM,Sina_Movahed,Sina Movahed,2887,W435W,W454B,U--,W399W,L348B,U--,U--,U--,U--,U--,U--,3,6.5
392,54,URY,,anon6121824,,2898,W519B,W81W,W151B,L1W,L350B,U--,U--,U--,U--,U--,U--,3,5
393,158,RUS,IM,Ural_bogatyr,Vladimir Demin,2543,W239B,L23W,L124B,W263W,W193B,U--,U--,U--,U--,U--,U--,3,3
394,70,SRB,IM,Vincent_Vega95,Marko Nenezic,2736,W104B,W406W,W131W,L14B,L95B,L90W,U--,U--,U--,U--,U--,3,8
395,59,TUR,IM,BahadirOzen,Bahadir Ozen,2817,W193W,D139B,D98W,W169B,L62W,L81B,U--,U--,U--,U--,U--,3,7.25
396,97,NLD,IM,kleinebeer98,Thomas Beerdsen,2817,W437B,W364W,L14W,L75B,W435W,L211B,U--,U--,U--,U--,U--,3,7
397,124,SVN,FM,js20000,Jan Subelj,2600,W245W,D431B,D216W,W193B,L15W,L49B,U--,U--,U--,U--,U--,3,6.25
398,115,ESP,IM,I_am_Javi,Ernesto Javier Fernandez Guillen,2733,W374B,W443W,W423B,L341B,L355W,L73B,U--,U--,U--,U--,U--,3,5
399,195,USA,FM,FoggyMorning,Andrey Levitskiy,2697,W521W,W113W,L118B,L391B,W205W,L131B,U--,U--,U--,U--,U--,3,4
399,118,INT,IM,lavr92,Dmitry Lavrik,2680,W516W,W180B,L28B,W438W,L7W,L132B,U--,U--,U--,U--,U--,3,4
401,221,AUT,CM,Mostii,Maximilian Mostbauer,2497,W266W,L170B,W251W,L40W,W282B,L61W,U--,U--,U--,U--,U--,3,3
402,384,USA,NM,Giantgoogachess,,2298,W46W,L66B,W27W,L350B,L406B,W438W,L119W,U--,U--,U--,U--,3,10
403,61,IND,GM,Harsha_Bharathakoti,Harsha Bharathakoti,2849,W384W,W190B,L366W,W404W,L98B,L102B,L172W,U--,U--,U--,U--,3,8.5
404,220,IND,CM,KingCyber19,Dev Shah,2539,W272B,W40W,L45W,L403B,W239W,L146B,L145W,U--,U--,U--,U--,3,8
405,12,USA,IM,Lennis93,Lennis Martinez,2705,U--,L245B,W506W,W374B,W145W,L110W,L130B,U--,U--,U--,U--,3,6.5
406,216,FRA,CM,Mouse-Sleep,,2542,W493B,L394B,W443W,L170B,W402W,L63W,L374B,U--,U--,U--,U--,3,6
407,274,ZAF,NM,GM4life,Arthas Premius,2346,L36W,W267B,W97W,L77B,W307B,L80W,L70W,L263B,U--,U--,U--,3,8
408,348,PAK,CM,SHIVACalypso,,2401,L66W,L46B,W311B,L184W,D272B,D281W,W411B,L147W,U--,U--,U--,3,5.75
409,368,CAN,NM,karpovian123,,2325,L30B,W133W,D123W,L86W,D231B,L137W,W244B,L346B,L141W,U--,U--,3,11.5
410,255,POL,FM,kacprekt,Kacper Tomaszewski,2463,L344B,D421W,W222B,L101B,W242W,L100W,L239B,D186W,L199B,U--,U--,3,8.75
411,452,USA,NM,MikeSailer,Mike Sailer,2203,W132W,L127B,L313B,W155B,L172W,L104B,L408W,W445W,L205B,L257B,U--,3,11
412,102,HUN,IM,hulkmania8949,,2854,W197W,D166B,W119W,L38B,U--,U--,U--,U--,U--,U--,U--,2.5,4.25
413,72,MDA,FM,honestgames,Egor Lashkin,2877,D361B,W385W,W139B,L356W,U--,U--,U--,U--,U--,U--,U--,2.5,2.75
414,278,ITA,NM,Bestromano,Davide Cappai,2481,L375W,W265B,D383W,L380B,W363W,L101W,U--,U--,U--,U--,U--,2.5,5.25
415,385,CZE,FM,J36225,,2425,L149B,D231B,L417W,W278B,W458W,L139W,U--,U--,U--,U--,U--,2.5,3
416,303,FRA,FM,ejam94,,2549,L70B,W294W,D159B,L420W,W226W,L120B,U--,U--,U--,U--,U--,2.5,2.5
417,191,IND,CM,blitzo_vich,,2661,D235W,L161B,W415B,W91W,L106B,L176W,L92B,U--,U--,U--,U--,2.5,6.25
418,224,UKR,FM,Defend1r,Tymur Keleberda,2504,W296B,D19W,L343W,L275B,L92W,W246B,L224W,U--,U--,U--,U--,2.5,5.75
419,334,HRV,CM,Kale36,Ivan Kalajzic,2448,L72W,L352B,L310W,W290B,W493B,D164W,L201W,L161B,L390B,U--,U--,2.5,4.75
419,183,PER,NM,Nicolas_DeLaColina,,2700,W267W,L423W,D221B,W416B,L88W,L166B,L213W,L175B,U--,U--,U--,2.5,4.75
421,398,TUR,WCM,WonderChampion,,2299,L64W,D410B,L231W,W329W,L166B,L221B,W274W,L188B,L259W,L236B,U--,2.5,4.5
422,81,IRN,FM,rezamahdavi2008,reza mahdavi,2750,W91W,W463B,L1B,U--,U--,U--,U--,U--,U--,U--,U--,2,2
422,43,UKR,GM,eljanov,Pavel Eljanov,2903,W212W,W420B,L398W,U--,U--,U--,U--,U--,U--,U--,U--,2,2
424,186,POL,GM,Harry_Rakkel,Krzysztof Jakubowski,2641,W474B,L12W,W130B,L85B,U--,U--,U--,U--,U--,U--,U--,2,3
425,36,DEU,GM,frederiksvane,Frederik Svane,2978,W227W,W184B,L146W,L345B,U--,U--,U--,U--,U--,U--,U--,2,2
425,208,USA,GM,Malev212,Jaan Ehlvest,2633,L453B,W526W,W94B,L74B,U--,U--,U--,U--,U--,U--,U--,2,2
427,228,ARM,CM,Tyoma88888,Artyom Manukyan,2570,W522B,L249W,W277B,L22B,U--,U--,U--,U--,U--,U--,U--,2,1
427,141,AZE,FM,MustafayevFarid2004,,2619,W229W,W466W,L368B,L140W,U--,U--,U--,U--,U--,U--,U--,2,1
427,325,POL,FM,Sajkochess,Radosław Dzierżak,2406,L71B,W291W,W325B,L67W,U--,U--,U--,U--,U--,U--,U--,2,1
427,364,ITA,FM,Schattman,Florian Gatterer,2440,W76B,L79W,L345W,W194B,U--,U--,U--,U--,U--,U--,U--,2,1
431,444,USA,NM,ThePeacefulPanda,Anant Adury,2406,W73B,D397W,L168B,D309B,L364W,U--,U--,U--,U--,U--,U--,2,4.5
432,182,POL,NM,forevery0ung,Jan Malek,2657,W129B,L375B,W163W,L29B,L214W,U--,U--,U--,U--,U--,U--,2,4
433,192,DOM,FM,ajedrezsinlimites,Christopher Guzman,2566,L250B,W219W,W469B,L7B,L202W,U--,U--,U--,U--,U--,U--,2,2
434,476,BGD,WFM,Anjum004,Noshin Anjum,1733,L364B,L202W,BYE,W241W,L165B,U--,U--,U--,U--,U--,U--,2,1
434,267,USA,FM,SirParistonHill,Pariston Hill,2517,L391B,W234W,W52W,L378B,L396B,U--,U--,U--,U--,U--,U--,2,1
436,474,CHL,CM,Roedor,Andres Carrasco Miranda,2426,U--,U--,U--,W294B,W446W,U--,U--,U--,U--,U--,U--,2,0
437,332,ESP,IM,ElvisEvaristo,Jesus Martin Duque,2477,L396W,L24B,W290W,W76W,U--,U--,U--,U--,U--,U--,U--,2,3
437,243,AUT,FM,laurenzchess,Laurenz Borrmann,2492,L1B,W282W,W300B,L400B,L121W,L402B,U--,U--,U--,U--,U--,2,3
439,153,CUB,IM,hblanco,Humberto Blanco,2726,W492W,L344W,L185B,L213W,W445B,L145B,U--,U--,U--,U--,U--,2,2
439,333,INT,WIM,Chessdreamer2001,,2553,L122B,L37W,W286B,L97B,W284W,L148B,U--,U--,U--,U--,U--,2,2
439,296,IND,FM,Mr_ruthless,,2414,L368W,L481B,W288W,L261B,W390W,L389B,U--,U--,U--,U--,U--,2,2
442,4,DEU,IM,IMJonathanCarlstedt,Jonathan Carlstedt,2457,U--,L372B,W525W,W323B,L97W,L180B,U--,U--,U--,U--,U--,2,1
443,396,BRA,NM,NMZanette,Edgard Zanette,2310,W62W,L398B,L406B,L379W,L141B,W326W,L200B,U--,U--,U--,U--,2,5.5
444,375,NOR,FM,AndreGVH,,2592,L101W,L313W,L144B,W319W,L125B,W301B,L76W,U--,U--,U--,U--,2,1
445,374,HUN,FM,spotbet,Vilmos Balint,2312,L93B,L49B,W295W,L156B,L439W,W311B,L231W,L411B,U--,U--,U--,2,4
445,73,RUS,GM,Volodar_Murzin,Volodar Murzin,2876,L476W,L197B,L282W,W234B,L436B,W274W,U--,U--,U--,U--,U--,2,4
447,435,IND,WFM,Sunny_Star,Lak Chi,2083,L139W,L185B,L487W,W209B,L155W,L167B,W448W,L227W,U--,U--,U--,2,3
448,432,ESP,FM,muchojogo,Gastón Martin,2512,U--,U--,U--,U--,U--,W319W,L447B,W315W,U--,U--,U--,2,2
449,2,USA,IM,MalcolmPein,Malcolm Pein,2250,U--,W346B,L132W,U--,L196B,U--,L311W,W319B,L260W,U--,U--,2,5
450,413,POL,FM,picturesquecheck,,2299,U--,U--,U--,U--,U--,U--,U--,W306B,W315W,U--,U--,2,0
451,9,IND,GM,GHANDEEVAM2003,Arjun Erigaisi,3086,W187B,D168W,L349B,U--,U--,U--,U--,U--,U--,U--,U--,1.5,1.75
452,219,ESP,FM,albayo,Alvaro Bayo,2564,D461W,W255B,L128W,U--,U--,U--,U--,U--,U--,U--,U--,1.5,0.75
453,445,ESP,CM,Felixto2010,,2581,W426W,D100B,L18W,L232W,U--,U--,U--,U--,U--,U--,U--,1.5,3.25
454,169,NLD,IM,nevmenko,Kukushka Poehala,2602,W252W,L391W,D176B,L302B,U--,U--,U--,U--,U--,U--,U--,1.5,1.75
454,360,DEU,FM,YouJustFoundYourGodfather,,2627,L100W,W194W,D362B,L273B,U--,U--,U--,U--,U--,U--,U--,1.5,1.75
456,407,LTU,CM,Azoulas1,Blazej Grot,2524,L298B,D188W,W385B,L126W,U--,U--,U--,U--,U--,U--,U--,1.5,1.25
457,254,TUR,FM,serhanberat_ozdemir,Serhan Berat Özdemir,2608,L11W,W506B,L42W,D460B,U--,U--,U--,U--,U--,U--,U--,1.5,0
458,242,IND,IM,Triumphmate,Dushyant Sharma,2489,L39W,D257B,W505B,L383W,L415B,L363W,U--,U--,U--,U--,U--,1.5,1.75
458,380,HUN,FM,sakkikuska,Barnabas Kovacsy,2465,D105W,L380W,L232B,W507W,L384B,U--,U--,U--,U--,U--,U--,1.5,1.75
460,388,ESP,FM,bibliotecamunicipal,,2431,W243W,L106W,L169B,D457W,L218W,L385B,L293B,U--,U--,U--,U--,1.5,4.75
461,458,HRV,CM,HrvojeZagreb,HRVOJE FAJDETIĆ,2363,D452B,L201B,L302W,L257B,D222W,L251W,D277B,L226W,U--,U--,U--,1.5,2.5
462,229,USA,FM,Joshukid,Joshua Colas,2592,W304W,L74B,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
462,226,ISR,FM,OriTaichman,Ori Taichman,2559,W303B,L422W,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
462,133,RUS,IM,Paladin61,,2720,W230B,L17W,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
462,130,FIN,IM,wannabe2700,Vilka Sipilä,2597,W508W,L131B,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
462,8,DEU,GM,GM_dmitrij,Dmitrij Kollars,2907,W381W,L428B,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
462,163,USA,NM,Galileo22,Owen McCoy,2700,W271W,L377W,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
462,174,RUS,FM,AlexKhripachenko,Alexander Khripachenko,2762,W390B,L13W,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
469,351,CUB,FM,Golubovsky,Maksims Golubovskis,2503,W378B,L146B,L433W,U--,U--,U--,U--,U--,U--,U--,U--,1,1
470,324,INT,NM,Gnechko_Ruslan,Ruslan Gnechko,2443,W318W,L50B,L78W,U--,U--,U--,U--,U--,U--,U--,U--,1,0.5
471,159,IRN,GM,Fighterman91,Pouria Darini,2714,W506W,L14B,U--,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,471,NGA,CM,akinov-akinseye,Akinleye Akinseye,2011,L137W,L208B,W334W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,40,UKR,GM,igorkovalenko,Igor Kovalenko,2809,U--,W487B,L158W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,422,IND,CM,IronicSteal05,,2252,L424W,L212B,W209W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,225,POL,FM,mr_gustavo,Jakub Seemann,2659,W217W,L47B,L262W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,309,BRA,CM,brunomorado,Bruno Morado Rodrigues,2351,W446B,L240B,L358W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,165,RUS,CM,Russian_berezka,,2546,W228W,L7B,L214W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,209,USA,NM,Aemulus20,Graham Horobetz,2546,L261W,L328B,W228W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,172,ITA,FM,valeriocarnicelli,Valerio Carnicelli,2557,L262B,W223W,L202B,U--,U--,U--,U--,U--,U--,U--,U--,1,0
471,292,GBR,IM,BigAl,Ali Mortazavi,2518,L35W,W290B,L46W,U--,U--,U--,U--,U--,U--,U--,U--,1,0
481,443,BRA,NM,ApoIogiA,Apolo de Souza Sá,2322,L99W,W441W,L49B,L233W,U--,U--,U--,U--,U--,U--,U--,1,1
481,227,ITA,FM,NoVabbeSeiUnGenio,,2485,W244W,L360B,L253W,L143B,U--,U--,U--,U--,U--,U--,U--,1,1
481,392,BEL,FM,Berant,Ben D,2288,L189W,L103B,W114W,L147W,U--,U--,U--,U--,U--,U--,U--,1,1
481,393,ZAF,CM,Pawnpusherschessaccademy,Khanya Mazibuko,2341,L366B,W379W,L173W,L107B,U--,U--,U--,U--,U--,U--,U--,1,1
485,488,RUS,IM,Eduard_Limonov,Yaroslav Remizov,2750,U--,U--,W507B,L255W,U--,U--,U--,U--,U--,U--,U--,1,0.5
486,154,USA,FM,LikeWater,,2696,W339B,L367B,L193W,L154B,U--,U--,U--,U--,U--,U--,U--,1,0
486,331,PER,FM,TheKingDoctor,Renzo Rengifo,2529,L96B,L473W,W447B,L144W,U--,U--,U--,U--,U--,U--,U--,1,0
486,238,NLD,IM,gshwbedhkhd,Eline Roebers,2564,L2W,W511B,L250W,L292W,U--,U--,U--,U--,U--,U--,U--,1,0
486,349,PRI,CM,dzilleruelo,Diego Zilleruelo,2354,L106B,L243B,W326W,L387B,U--,U--,U--,U--,U--,U--,U--,1,0
486,479,USA,NM,KChor05TTV,Kevin Chor,2539,U--,U--,U--,W288B,U--,U--,U--,U--,U--,U--,U--,1,0
491,406,BGD,FM,ExtremeLearner,Tahsin Tajwar Zia,2390,D98W,L198B,D157W,L207B,L210B,U--,U--,U--,U--,U--,U--,1,2.5
492,389,DEU,FM,ilushka,Ilya Gutkin,2362,L439B,W210B,L211W,L172W,L76B,U--,U--,U--,U--,U--,U--,1,1
493,455,FRA,WFM,LamaChampetre,,2272,L406W,L176W,L213B,W526B,L419W,U--,U--,U--,U--,U--,U--,1,0
493,443,GBR,WIM,ChocolateRoses,,2278,U--,U--,U--,U--,W306W,L212W,U--,U--,U--,U--,U--,1,0
495,383,UKR,WIM,queen_iryna,Irina Petrova,2369,L69B,L381B,L80W,W266B,L148B,L259W,L284B,U--,U--,U--,U--,1,1
496,436,BRA,NM,Resignify,,2155,U--,U--,U--,U--,U--,W316W,L237B,U--,U--,U--,U--,1,0
496,432,RUS,WFM,katchesskat,Екатерина Кабанова,2371,U--,U--,U--,U--,U--,U--,W306W,U--,U--,U--,U--,1,0
498,433,RUS,FM,Igorbarbashin,,2219,U--,U--,U--,L386W,W305W,L263B,L295W,U--,U--,U--,U--,1,1
499,438,GEO,WFM,AnaKuchava,Ana Kuchava,2219,L123B,W518W,L75W,L136B,L283B,L175W,L279W,L297B,U--,U--,U--,1,0
499,434,NPL,WFM,Shockerlover,Sujana Lohani,1934,U--,U--,U--,U--,U--,L260W,L315B,L294W,L306W,BYE,U--,1,0
499,432,USA,NM,Nick12772,Nicholas Figorito,2350,U--,U--,U--,U--,U--,U--,L305B,W316B,U--,U--,U--,1,0
502,346,BRA,NM,Chess_Caio2007,Caio Angelico Silva,2517,D128W,L356B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0.5,0.25
502,378,USA,WGM,Atousa1,Atousa Pourkashiyan,2468,D349W,L165B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0.5,0.25
504,340,UKR,FM,Orest_Vovk,Orest Vovk,2601,L50W,D59B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0.5,0
505,391,GRC,FM,anemih,Anastasios Mihailidis,2495,D380B,L105B,L458W,L385W,U--,U--,U--,U--,U--,U--,U--,0.5,0.75
506,395,FRA,CM,rachidhuilda,Raphael Mayaud,2301,L471B,L457W,L405B,D303B,U--,U--,U--,U--,U--,U--,U--,0.5,0.25
507,475,NPL,CM,Trickster_fam,,1806,L160W,D224B,L485W,L459B,L235W,L236B,U--,U--,U--,U--,U--,0.5,1.25
508,366,IRN,GM,Grandmaster1369,asghar golizadeh,2360,L465B,L173B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,262,UKR,NM,AwareIdea,Volodymyr Yaniuk,2538,L355W,L252B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,168,MAR,IM,chegueps,Ilyass Msellek,2611,L251B,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,371,BRA,NM,jucAxx,Sediney Mari da Silva junior,2221,L48W,L488W,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,145,BGD,GM,Ziachess74,Ziaur Rahman,2527,L292W,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,343,TUR,NM,volkanyirik,Volkan Yirik,2385,L79B,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,312,ARM,FM,SARGISMV,Sargis Manukyan,2616,L170W,L296B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,357,BRA,NM,Thormento16,Enzo Federzoni,2407,L77B,L27B,L304W,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,353,NOR,FM,isaks,Isak Sjoberg,2379,L400B,L102W,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,412,HRV,NM,WiseLife66,Brian Dinter,2292,L387W,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,294,RUS,FM,CDOEspiao,Pavel Salman,2496,L354W,L499B,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,290,POL,FM,Kopytkin,Rafał Tymrakiewicz,2386,L392W,L256B,L267W,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,275,TUR,FM,ozates,Tuna Özateş,2557,L25B,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,431,KGZ,WCM,asellesbekova1,Assel Lesbekova,2328,L399B,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,467,USA,FM,MaineManFM,Jarod Bryan,2105,L427W,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,414,ESP,CM,Guzman70,,2346,L78W,L107W,U--,U--,U--,L266B,U--,U--,U--,U--,U--,0,0
508,1,MEX,CM,Felix-Rose,Felix Rose,2317,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,179,AUS,IM,AndrewB92,Andrew Brown,2282,U--,L142B,L442B,L148W,U--,U--,U--,U--,U--,U--,U--,0,0
508,242,ARM,WIM,Susik_Gaboyan,Susanna Gaboyan,2377,U--,L426B,L293B,L493W,U--,U--,U--,U--,U--,U--,U--,0,0
508,486,USA,FM,GulamaliRises,Kazim Gulamali,2527,U--,U--,L129W,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,474,VEN,IM,CarlosjPineror,Carlos Jose Piñero Rodriguez,2530,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,473,DNK,NM,Halk1ng,,2400,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,459,POL,CM,eCztery,Damian Śliwicki,2428,U--,U--,U--,L297W,U--,U--,U--,U--,U--,U--,U--,0,0
508,465,ARG,FM,Ajedrez_con_German,,2664,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
508,465,DOM,CM,yoelpolanco,Yoel Estarling Polanco Nunez,2261,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,U--,0,0
